id,district_id,region_id,district_name(en),region_name(en),gender_category,age_category,population_count
548,42,3,Qorovulbozor District,Olot,1,2,1054
549,42,3,Qorovulbozor District,Olot,1,3,1617
550,42,3,Qorovulbozor District,Olot,1,4,1583
551,42,3,Qorovulbozor District,Olot,1,5,1062
552,42,3,Qorovulbozor District,Olot,1,6,1614
553,43,3,Peshku District,Olot,0,1,21619
554,43,3,Peshku District,Olot,0,2,5829
555,43,3,Peshku District,Olot,0,3,11084
556,43,3,Peshku District,Olot,0,4,9674
557,43,3,Peshku District,Olot,0,5,7332
558,43,3,Peshku District,Olot,0,6,10958
559,43,3,Peshku District,Olot,1,1,23599
560,43,3,Peshku District,Olot,1,2,6093
561,43,3,Peshku District,Olot,1,3,11986
562,43,3,Peshku District,Olot,1,4,9236
563,43,3,Peshku District,Olot,1,5,6847
564,43,3,Peshku District,Olot,1,6,9224
565,44,3,Romitan District,Olot,0,1,24063
566,44,3,Romitan District,Olot,0,2,6900
567,44,3,Romitan District,Olot,0,3,12484
568,44,3,Romitan District,Olot,0,4,11011
569,44,3,Romitan District,Olot,0,5,8867
570,44,3,Romitan District,Olot,0,6,12308
571,44,3,Romitan District,Olot,1,1,26160
572,44,3,Romitan District,Olot,1,2,7489
573,44,3,Romitan District,Olot,1,3,13064
574,44,3,Romitan District,Olot,1,4,11040
575,44,3,Romitan District,Olot,1,5,8669
576,44,3,Romitan District,Olot,1,6,11450
577,39,3,Jondor District,Olot,0,1,30596
578,39,3,Jondor District,Olot,0,2,8678
579,39,3,Jondor District,Olot,0,3,13884
580,39,3,Jondor District,Olot,0,4,14591
581,39,3,Jondor District,Olot,0,5,11355
582,39,3,Jondor District,Olot,0,6,15943
583,39,3,Jondor District,Olot,1,1,33359
584,39,3,Jondor District,Olot,1,2,8609
585,39,3,Jondor District,Olot,1,3,13997
586,39,3,Jondor District,Olot,1,4,13724
587,39,3,Jondor District,Olot,1,5,10420
588,39,3,Jondor District,Olot,1,6,13668
589,45,3,Shofirkon District,Olot,0,1,28938
590,45,3,Shofirkon District,Olot,0,2,8375
591,45,3,Shofirkon District,Olot,0,3,14797
592,45,3,Shofirkon District,Olot,0,4,13090
593,45,3,Shofirkon District,Olot,0,5,10653
594,45,3,Shofirkon District,Olot,0,6,17426
595,45,3,Shofirkon District,Olot,1,1,31457
596,45,3,Shofirkon District,Olot,1,2,8791
597,45,3,Shofirkon District,Olot,1,3,15684
598,45,3,Shofirkon District,Olot,1,4,12856
599,45,3,Shofirkon District,Olot,1,5,10043
600,45,3,Shofirkon District,Olot,1,6,16290
601,,,,,0,1,273065
602,,,,,0,2,76534
603,,,,,0,3,126866
604,,,,,0,4,103202
605,,,,,0,5,73474
606,,,,,0,6,108313
607,,,,,1,1,294030
608,,,,,1,2,81753
609,,,,,1,3,134067
610,,,,,1,4,104540
611,,,,,1,5,70833
612,,,,,1,6,90872
613,,,,,0,1,31331
614,,,,,0,2,10360
615,,,,,0,3,18331
616,,,,,0,4,13906
617,,,,,0,5,9950
618,,,,,0,6,16320
619,,,,,1,1,33774
620,,,,,1,2,10644
621,,,,,1,3,17862
622,,,,,1,4,14477
623,,,,,1,5,9642
624,,,,,1,6,13346
625,88,5,Arnasoy District,Arnasoy,0,1,8181
626,88,5,Arnasoy District,Arnasoy,0,2,2432
627,88,5,Arnasoy District,Arnasoy,0,3,4699
628,88,5,Arnasoy District,Arnasoy,0,4,3283
629,88,5,Arnasoy District,Arnasoy,0,5,2270
630,88,5,Arnasoy District,Arnasoy,0,6,3474
631,88,5,Arnasoy District,Arnasoy,1,1,8949
632,88,5,Arnasoy District,Arnasoy,1,2,2844
633,88,5,Arnasoy District,Arnasoy,1,3,4292
634,88,5,Arnasoy District,Arnasoy,1,4,3585
635,88,5,Arnasoy District,Arnasoy,1,5,2365
636,88,5,Arnasoy District,Arnasoy,1,6,3109
637,89,5,Baxmal District,Arnasoy,0,1,33807
638,89,5,Baxmal District,Arnasoy,0,2,8589
639,89,5,Baxmal District,Arnasoy,0,3,13470
640,89,5,Baxmal District,Arnasoy,0,4,10868
641,89,5,Baxmal District,Arnasoy,0,5,7661
642,89,5,Baxmal District,Arnasoy,0,6,10877
643,89,5,Baxmal District,Arnasoy,1,1,36143
644,89,5,Baxmal District,Arnasoy,1,2,9645
645,89,5,Baxmal District,Arnasoy,1,3,15515
646,89,5,Baxmal District,Arnasoy,1,4,11172
647,89,5,Baxmal District,Arnasoy,1,5,7360
648,89,5,Baxmal District,Arnasoy,1,6,9124
649,92,5,G'allaorol District,Arnasoy,0,1,35042
